Elapsed time,ii
1.229,5.73E-03
1.23,6.41E-03
1.231,7.13E-03
1.232,7.89E-03
1.233,8.73E-03
1.234,9.68E-03
1.235,1.08E-02
1.236,1.21E-02
1.237,1.37E-02
1.238,1.56E-02
1.239,1.80E-02
1.24,2.09E-02
1.241,2.45E-02
1.242,2.89E-02
1.243,3.41E-02
1.244,4.04E-02
1.245,4.79E-02
1.246,5.65E-02
1.247,6.66E-02
1.248,7.82E-02
1.249,9.13E-02
1.25,1.06E-01
1.251,1.22E-01
1.252,1.39E-01
1.253,1.57E-01
1.254,1.76E-01
1.255,1.96E-01
1.256,2.15E-01
1.257,2.34E-01
1.258,2.52E-01
1.259,2.68E-01
1.26,2.82E-01
1.261,2.94E-01
1.262,3.03E-01
1.263,3.08E-01
1.264,3.11E-01
1.265,3.10E-01
1.266,3.05E-01
1.267,2.98E-01
1.268,2.87E-01
1.269,2.74E-01
1.27,2.58E-01
1.271,2.41E-01
1.272,2.22E-01
1.273,2.03E-01
1.274,1.85E-01
1.275,1.66E-01
1.276,1.48E-01
1.277,1.31E-01
1.278,1.16E-01
1.279,1.02E-01
1.28,8.95E-02
1.281,7.87E-02
1.282,6.94E-02
1.283,6.15E-02
1.284,5.49E-02
1.285,4.93E-02
1.286,4.45E-02
1.287,4.00E-02
1.288,3.48E-02
1.289,2.71E-02
1.29,1.58E-02
1.291,-5.24E-05
1.292,-2.10E-02
1.293,-4.74E-02
1.294,-7.76E-02
1.295,-1.05E-01
1.296,-1.23E-01
1.297,-1.24E-01
1.298,-1.01E-01
1.299,-4.50E-02
1.3,4.97E-02
1.301,1.86E-01
1.302,3.61E-01
1.303,5.62E-01
1.304,7.71E-01
1.305,9.64E-01
1.306,1.11E+00
1.307,1.17E+00
1.308,1.14E+00
1.309,1.03E+00
1.31,8.63E-01
1.311,6.50E-01
1.312,4.20E-01
1.313,2.04E-01
1.314,2.46E-02
1.315,-1.13E-01
1.316,-2.07E-01
1.317,-2.58E-01
1.318,-2.71E-01
1.319,-2.53E-01
1.32,-2.15E-01
1.321,-1.69E-01
1.322,-1.21E-01
1.323,-7.83E-02
1.324,-4.33E-02
1.325,-1.77E-02
1.326,-7.01E-04
1.327,1.05E-02
1.328,1.83E-02
1.329,2.40E-02
1.33,2.83E-02
1.331,3.21E-02
1.332,3.60E-02
1.333,4.02E-02
1.334,4.50E-02
1.335,5.03E-02
1.336,5.61E-02
1.337,6.24E-02
1.338,6.94E-02
1.339,7.71E-02
1.34,8.55E-02
1.341,9.47E-02
1.342,1.05E-01
1.343,1.16E-01
1.344,1.27E-01
1.345,1.40E-01
1.346,1.53E-01
1.347,1.67E-01
1.348,1.82E-01
1.349,1.98E-01
1.35,2.15E-01
1.351,2.32E-01
1.352,2.50E-01
1.353,2.68E-01
1.354,2.87E-01
1.355,3.05E-01
1.356,3.23E-01
1.357,3.41E-01
1.358,3.59E-01
1.359,3.76E-01
1.36,3.93E-01
1.361,4.09E-01
1.362,4.23E-01
1.363,4.37E-01
1.364,4.49E-01
1.365,4.60E-01
1.366,4.69E-01
1.367,4.76E-01
1.368,4.81E-01
1.369,4.84E-01
1.37,4.85E-01
1.371,4.84E-01
1.372,4.80E-01
1.373,4.75E-01
1.374,4.68E-01
1.375,4.59E-01
1.376,4.49E-01
1.377,4.36E-01
1.378,4.23E-01
1.379,4.08E-01
1.38,3.92E-01
1.381,3.74E-01
1.382,3.56E-01
1.383,3.38E-01
1.384,3.18E-01
1.385,2.99E-01
1.386,2.79E-01
1.387,2.60E-01
1.388,2.40E-01
1.389,2.22E-01
1.39,2.04E-01
1.391,1.86E-01
1.392,1.70E-01
1.393,1.54E-01
1.394,1.39E-01
1.395,1.25E-01
1.396,1.12E-01
1.397,1.00E-01
1.398,8.88E-02
1.399,7.85E-02
1.4,6.92E-02
1.401,6.07E-02
1.402,5.32E-02
1.403,4.65E-02
1.404,4.06E-02
1.405,3.55E-02
1.406,3.11E-02
1.407,2.72E-02
1.408,2.39E-02
1.409,2.10E-02
1.41,1.86E-02
1.411,1.65E-02
1.412,1.48E-02
1.413,1.34E-02
1.414,1.23E-02
1.415,1.14E-02
1.416,1.08E-02
1.417,1.03E-02
1.418,9.92E-03
1.419,9.69E-03
1.42,9.57E-03
1.421,9.54E-03
1.422,9.57E-03
1.423,9.65E-03
1.424,9.78E-03
1.425,9.94E-03
1.426,1.01E-02
1.427,1.04E-02
1.428,1.06E-02
1.429,1.09E-02
1.43,1.12E-02
1.431,1.16E-02
1.432,1.20E-02
1.433,1.23E-02
1.434,1.27E-02
1.435,1.32E-02
1.436,1.36E-02
1.437,1.40E-02
1.438,1.44E-02
1.439,1.49E-02
1.44,1.54E-02
1.441,1.59E-02
1.442,1.64E-02
1.443,1.69E-02
1.444,1.76E-02
1.445,1.82E-02
1.446,1.89E-02
1.447,1.97E-02
1.448,2.06E-02
1.449,2.16E-02
1.45,2.27E-02
1.451,2.39E-02
1.452,2.52E-02
1.453,2.67E-02
1.454,2.84E-02
1.455,3.04E-02
1.456,3.29E-02
1.457,3.59E-02
1.458,3.95E-02
1.459,4.39E-02
1.46,4.91E-02
1.461,5.52E-02
1.462,6.24E-02
1.463,7.06E-02
1.464,8.00E-02
1.465,9.08E-02
1.466,1.03E-01
1.467,1.17E-01
1.468,1.32E-01
1.469,1.49E-01
1.47,1.67E-01
1.471,1.85E-01
1.472,2.04E-01
1.473,2.23E-01
1.474,2.42E-01
1.475,2.59E-01
1.476,2.76E-01
1.477,2.91E-01
1.478,3.04E-01
1.479,3.15E-01
1.48,3.23E-01
1.481,3.28E-01
1.482,3.30E-01
1.483,3.29E-01
1.484,3.24E-01
1.485,3.15E-01
1.486,3.03E-01
1.487,2.89E-01
1.488,2.73E-01
1.489,2.56E-01
1.49,2.38E-01
1.491,2.20E-01
1.492,2.01E-01
1.493,1.82E-01
1.494,1.64E-01
1.495,1.47E-01
1.496,1.30E-01
1.497,1.15E-01
1.498,1.01E-01
1.499,8.86E-02
1.5,7.79E-02
1.501,6.86E-02
1.502,6.06E-02
1.503,5.39E-02
1.504,4.82E-02
1.505,4.31E-02
1.506,3.78E-02
1.507,3.13E-02
1.508,2.26E-02
1.509,1.03E-02
1.51,-7.14E-03
1.511,-3.02E-02
1.512,-5.79E-02
1.513,-8.77E-02
1.514,-1.15E-01
1.515,-1.34E-01
1.516,-1.36E-01
1.517,-1.14E-01
1.518,-5.93E-02
1.519,3.48E-02
1.52,1.70E-01
1.521,3.41E-01
1.522,5.40E-01
1.523,7.52E-01
1.524,9.52E-01
1.525,1.10E+00
1.526,1.18E+00
1.527,1.18E+00
1.528,1.09E+00
1.529,9.27E-01
1.53,7.19E-01
1.531,4.92E-01
1.532,2.71E-01
1.533,7.61E-02
1.534,-8.10E-02
1.535,-1.94E-01
1.536,-2.63E-01
1.537,-2.89E-01
1.538,-2.83E-01
1.539,-2.56E-01
1.54,-2.17E-01
1.541,-1.73E-01
1.542,-1.30E-01
1.543,-9.27E-02
1.544,-6.26E-02
1.545,-4.08E-02
1.546,-2.62E-02
1.547,-1.54E-02
1.548,-7.11E-03
1.549,-7.08E-04
1.55,4.28E-03
1.551,8.29E-03
1.552,1.17E-02
1.553,1.49E-02
1.554,1.82E-02
1.555,2.19E-02
1.556,2.61E-02
1.557,3.11E-02
1.558,3.70E-02
1.559,4.39E-02
1.56,5.18E-02
1.561,6.08E-02
1.562,7.08E-02
1.563,8.17E-02
1.564,9.35E-02
1.565,1.06E-01
1.566,1.19E-01
1.567,1.33E-01
1.568,1.48E-01
1.569,1.63E-01
1.57,1.80E-01
1.571,1.97E-01
1.572,2.14E-01
1.573,2.32E-01
1.574,2.50E-01
1.575,2.69E-01
1.576,2.87E-01
1.577,3.06E-01
1.578,3.24E-01
1.579,3.42E-01
1.58,3.59E-01
1.581,3.75E-01
1.582,3.91E-01
1.583,4.05E-01
1.584,4.18E-01
1.585,4.30E-01
1.586,4.40E-01
1.587,4.48E-01
1.588,4.54E-01
1.589,4.59E-01
1.59,4.61E-01
1.591,4.62E-01
1.592,4.60E-01
1.593,4.57E-01
1.594,4.51E-01
1.595,4.44E-01
1.596,4.34E-01
1.597,4.23E-01
1.598,4.11E-01
1.599,3.97E-01
1.6,3.81E-01
1.601,3.64E-01
1.602,3.47E-01
1.603,3.28E-01
1.604,3.10E-01
1.605,2.90E-01
1.606,2.71E-01
1.607,2.51E-01
1.608,2.32E-01
1.609,2.13E-01
1.61,1.94E-01
1.611,1.76E-01
1.612,1.58E-01
1.613,1.41E-01
1.614,1.25E-01
1.615,1.10E-01
1.616,9.56E-02
1.617,8.21E-02
1.618,6.96E-02
1.619,5.81E-02
1.62,4.74E-02
1.621,3.77E-02
1.622,2.88E-02
1.623,2.07E-02
1.624,1.34E-02
1.625,6.82E-03
1.626,9.74E-04
1.627,-4.23E-03
1.628,-8.87E-03
1.629,-1.30E-02
1.63,-1.66E-02
1.631,-1.98E-02
1.632,-2.26E-02
1.633,-2.51E-02
1.634,-2.72E-02
1.635,-2.91E-02
1.636,-3.07E-02
1.637,-3.22E-02
1.638,-3.34E-02
1.639,-3.45E-02
1.64,-3.55E-02
1.641,-3.63E-02
1.642,-3.70E-02
1.643,-3.77E-02
1.644,-3.83E-02
1.645,-3.88E-02
1.646,-3.93E-02
1.647,-3.97E-02
1.648,-4.01E-02
1.649,-4.04E-02
1.65,-4.07E-02
1.651,-4.10E-02
1.652,-4.12E-02
1.653,-4.14E-02
1.654,-4.16E-02
1.655,-4.18E-02
1.656,-4.19E-02
1.657,-4.21E-02
1.658,-4.22E-02
1.659,-4.23E-02
1.66,-4.24E-02
1.661,-4.25E-02
1.662,-4.26E-02
1.663,-4.26E-02
1.664,-4.26E-02
1.665,-4.26E-02
1.666,-4.26E-02
1.667,-4.25E-02
1.668,-4.23E-02
1.669,-4.21E-02
1.67,-4.18E-02
1.671,-4.15E-02
1.672,-4.11E-02
1.673,-4.05E-02
1.674,-3.99E-02
1.675,-3.91E-02
1.676,-3.83E-02
1.677,-3.72E-02
1.678,-3.58E-02
1.679,-3.39E-02
1.68,-3.14E-02
1.681,-2.83E-02
1.682,-2.44E-02
1.683,-1.96E-02
1.684,-1.38E-02
1.685,-7.07E-03
1.686,8.01E-04
1.687,9.84E-03
1.688,2.01E-02
1.689,3.17E-02
1.69,4.45E-02
1.691,5.88E-02
1.692,7.45E-02
1.693,9.19E-02
1.694,1.11E-01
1.695,1.30E-01
1.696,1.49E-01
1.697,1.68E-01
1.698,1.86E-01
1.699,2.03E-01
1.7,2.18E-01
1.701,2.32E-01
1.702,2.43E-01
1.703,2.51E-01
1.704,2.57E-01
1.705,2.59E-01
1.706,2.59E-01
1.707,2.56E-01
1.708,2.50E-01
1.709,2.41E-01
1.71,2.29E-01
1.711,2.14E-01
1.712,1.97E-01
1.713,1.79E-01
1.714,1.60E-01
1.715,1.41E-01
1.716,1.21E-01
1.717,1.02E-01
1.718,8.41E-02
1.719,6.67E-02
1.72,5.05E-02
1.721,3.57E-02
1.722,2.22E-02
1.723,1.02E-02
1.724,-3.22E-04
1.725,-9.45E-03
1.726,-1.72E-02
1.727,-2.34E-02
1.728,-2.89E-02
1.729,-3.42E-02
1.73,-4.03E-02
1.731,-4.77E-02
1.732,-5.74E-02
1.733,-7.00E-02
1.734,-8.63E-02
1.735,-1.07E-01
1.736,-1.33E-01
1.737,-1.64E-01
1.738,-1.94E-01
1.739,-2.15E-01
1.74,-2.21E-01
1.741,-2.05E-01
1.742,-1.60E-01
1.743,-8.20E-02
1.744,3.48E-02
1.745,1.94E-01
1.746,3.85E-01
1.747,5.91E-01
1.748,7.92E-01
1.749,9.67E-01
1.75,1.09E+00
1.751,1.14E+00
1.752,1.09E+00
1.753,9.60E-01
1.754,7.77E-01
1.755,5.63E-01
1.756,3.39E-01
1.757,1.27E-01
1.758,-5.00E-02
1.759,-1.83E-01
1.76,-2.72E-01
1.761,-3.20E-01
1.762,-3.32E-01
1.763,-3.14E-01
1.764,-2.76E-01
1.765,-2.31E-01
1.766,-1.85E-01
1.767,-1.44E-01
1.768,-1.11E-01
1.769,-8.61E-02
1.77,-6.98E-02
1.771,-6.03E-02
1.772,-5.44E-02
1.773,-5.00E-02
1.774,-4.67E-02
1.775,-4.40E-02
1.776,-4.13E-02
1.777,-3.83E-02
1.778,-3.48E-02
1.779,-3.07E-02
1.78,-2.59E-02
1.781,-2.06E-02
1.782,-1.46E-02
1.783,-7.92E-03
1.784,-4.12E-04
1.785,7.92E-03
1.786,1.71E-02
1.787,2.72E-02
1.788,3.82E-02
1.789,5.01E-02
1.79,6.28E-02
1.791,7.65E-02
1.792,9.10E-02
1.793,1.06E-01
1.794,1.22E-01
1.795,1.39E-01
1.796,1.57E-01
1.797,1.75E-01
1.798,1.93E-01
1.799,2.12E-01
1.8,2.30E-01
1.801,2.49E-01
1.802,2.67E-01
1.803,2.84E-01
1.804,3.01E-01
1.805,3.16E-01
1.806,3.31E-01
1.807,3.45E-01
1.808,3.57E-01
1.809,3.67E-01
1.81,3.77E-01
1.811,3.84E-01
1.812,3.90E-01
1.813,3.93E-01
1.814,3.95E-01
1.815,3.95E-01
1.816,3.92E-01
1.817,3.88E-01
1.818,3.81E-01
1.819,3.72E-01
1.82,3.61E-01
1.821,3.48E-01
1.822,3.35E-01
1.823,3.19E-01
1.824,3.03E-01
1.825,2.86E-01
1.826,2.68E-01
1.827,2.50E-01
1.828,2.31E-01
1.829,2.11E-01
1.83,1.92E-01
1.831,1.73E-01
1.832,1.53E-01
1.833,1.34E-01
1.834,1.16E-01
1.835,9.76E-02
1.836,8.00E-02
1.837,6.32E-02
1.838,4.73E-02
1.839,3.22E-02
1.84,1.82E-02
1.841,5.21E-03
1.842,-6.69E-03
1.843,-1.76E-02
1.844,-2.76E-02
1.845,-3.66E-02
1.846,-4.48E-02
1.847,-5.23E-02
1.848,-5.89E-02
1.849,-6.49E-02
1.85,-7.01E-02
1.851,-7.48E-02
1.852,-7.89E-02
1.853,-8.24E-02
1.854,-8.55E-02
1.855,-8.81E-02
1.856,-9.03E-02
1.857,-9.21E-02
1.858,-9.36E-02
1.859,-9.49E-02
1.86,-9.58E-02
1.861,-9.66E-02
1.862,-9.72E-02
1.863,-9.77E-02
1.864,-9.81E-02
1.865,-9.84E-02
1.866,-9.86E-02
1.867,-9.88E-02
1.868,-9.89E-02
1.869,-9.90E-02
1.87,-9.90E-02
1.871,-9.90E-02
1.872,-9.90E-02
1.873,-9.89E-02
1.874,-9.88E-02
1.875,-9.87E-02
1.876,-9.85E-02
1.877,-9.83E-02
1.878,-9.82E-02
1.879,-9.80E-02
1.88,-9.77E-02
1.881,-9.75E-02
1.882,-9.73E-02
1.883,-9.70E-02
1.884,-9.67E-02
1.885,-9.64E-02
1.886,-9.61E-02
1.887,-9.58E-02
1.888,-9.54E-02
1.889,-9.50E-02
1.89,-9.46E-02
1.891,-9.41E-02
1.892,-9.35E-02
1.893,-9.29E-02
1.894,-9.23E-02
1.895,-9.16E-02
1.896,-9.08E-02
1.897,-8.98E-02
1.898,-8.87E-02
1.899,-8.73E-02
1.9,-8.57E-02
1.901,-8.37E-02
1.902,-8.13E-02
1.903,-7.83E-02
1.904,-7.48E-02
1.905,-7.05E-02
1.906,-6.53E-02
1.907,-5.92E-02
1.908,-5.19E-02
1.909,-4.34E-02
1.91,-3.35E-02
1.911,-2.22E-02
1.912,-9.38E-03
1.913,4.74E-03
1.914,2.01E-02
1.915,3.66E-02
1.916,5.39E-02
1.917,7.20E-02
1.918,9.04E-02
1.919,1.09E-01
1.92,1.27E-01
1.921,1.44E-01
1.922,1.61E-01
1.923,1.75E-01
1.924,1.87E-01
1.925,1.97E-01
1.926,2.03E-01
1.927,2.06E-01
1.928,2.06E-01
1.929,2.03E-01
1.93,1.97E-01
1.931,1.87E-01
1.932,1.75E-01
1.933,1.61E-01
1.934,1.44E-01
1.935,1.26E-01
1.936,1.07E-01
1.937,8.73E-02
1.938,6.77E-02
1.939,4.85E-02
1.94,3.00E-02
1.941,1.24E-02
1.942,-3.86E-03
1.943,-1.88E-02
1.944,-3.22E-02
1.945,-4.41E-02
1.946,-5.45E-02
1.947,-6.35E-02
1.948,-7.11E-02
1.949,-7.76E-02
1.95,-8.29E-02
1.951,-8.76E-02
1.952,-9.31E-02
1.953,-1.01E-01
1.954,-1.11E-01
1.955,-1.26E-01
1.956,-1.44E-01
1.957,-1.67E-01
1.958,-1.95E-01
1.959,-2.27E-01
1.96,-2.56E-01
1.961,-2.73E-01
1.962,-2.69E-01
1.963,-2.39E-01
1.964,-1.78E-01
1.965,-8.05E-02
1.966,5.36E-02
1.967,2.25E-01
1.968,4.37E-01
1.969,6.58E-01
1.97,8.52E-01
1.971,9.93E-01
1.972,1.06E+00
1.973,1.05E+00
1.974,9.59E-01
1.975,7.95E-01
1.976,5.84E-01
1.977,3.59E-01
1.978,1.44E-01
1.979,-4.33E-02
1.98,-1.91E-01
1.981,-2.92E-01
1.982,-3.47E-01
1.983,-3.60E-01
1.984,-3.42E-01
1.985,-3.06E-01
1.986,-2.61E-01
1.987,-2.13E-01
1.988,-1.70E-01
1.989,-1.35E-01
1.99,-1.09E-01
1.991,-9.29E-02
1.992,-8.35E-02
1.993,-7.67E-02
1.994,-7.16E-02
1.995,-6.77E-02
1.996,-6.44E-02
1.997,-6.10E-02
1.998,-5.74E-02
1.999,-5.32E-02
2,-4.83E-02
2.001,-4.29E-02
2.002,-3.69E-02
2.003,-3.02E-02
2.004,-2.28E-02
2.005,-1.46E-02
2.006,-5.52E-03
2.007,4.40E-03
2.008,1.52E-02
2.009,2.70E-02
2.01,3.96E-02
2.011,5.32E-02
2.012,6.76E-02
2.013,8.29E-02
2.014,9.89E-02
2.015,1.16E-01
2.016,1.33E-01
2.017,1.52E-01
2.018,1.70E-01
2.019,1.89E-01
2.02,2.09E-01
2.021,2.28E-01
2.022,2.46E-01
2.023,2.64E-01
2.024,2.82E-01
2.025,2.98E-01
2.026,3.14E-01
2.027,3.28E-01
2.028,3.41E-01
2.029,3.52E-01
2.03,3.62E-01
2.031,3.70E-01
2.032,3.77E-01
2.033,3.81E-01
2.034,3.83E-01
2.035,3.84E-01
2.036,3.82E-01
2.037,3.77E-01
2.038,3.71E-01
2.039,3.62E-01
2.04,3.51E-01
2.041,3.39E-01
2.042,3.25E-01
2.043,3.10E-01
2.044,2.94E-01
2.045,2.77E-01
2.046,2.60E-01
2.047,2.42E-01
2.048,2.23E-01
2.049,2.04E-01
2.05,1.85E-01
2.051,1.66E-01
2.052,1.48E-01
2.053,1.29E-01
2.054,1.12E-01
2.055,9.43E-02
2.056,7.76E-02
2.057,6.17E-02
2.058,4.66E-02
2.059,3.24E-02
2.06,1.92E-02
2.061,7.10E-03
2.062,-3.93E-03
2.063,-1.39E-02
2.064,-2.30E-02
2.065,-3.11E-02
2.066,-3.83E-02
2.067,-4.48E-02
2.068,-5.05E-02
2.069,-5.55E-02
2.07,-5.99E-02
2.071,-6.36E-02
2.072,-6.69E-02
2.073,-6.96E-02
2.074,-7.18E-02
2.075,-7.36E-02
2.076,-7.51E-02
2.077,-7.62E-02
2.078,-7.70E-02
2.079,-7.75E-02
2.08,-7.78E-02
2.081,-7.79E-02
2.082,-7.78E-02
2.083,-7.76E-02
2.084,-7.73E-02
2.085,-7.68E-02
2.086,-7.63E-02
2.087,-7.57E-02
2.088,-7.50E-02
2.089,-7.43E-02
2.09,-7.35E-02
2.091,-7.26E-02
2.092,-7.18E-02
2.093,-7.08E-02
2.094,-6.99E-02
2.095,-6.89E-02
2.096,-6.79E-02
2.097,-6.69E-02
2.098,-6.58E-02
2.099,-6.48E-02
2.1,-6.37E-02
2.101,-6.27E-02
2.102,-6.16E-02
2.103,-6.06E-02
2.104,-5.95E-02
2.105,-5.84E-02
2.106,-5.74E-02
2.107,-5.63E-02
2.108,-5.52E-02
2.109,-5.41E-02
2.11,-5.31E-02
2.111,-5.19E-02
2.112,-5.08E-02
2.113,-4.97E-02
2.114,-4.86E-02
2.115,-4.76E-02
2.116,-4.64E-02
2.117,-4.50E-02
2.118,-4.32E-02
2.119,-4.10E-02
2.12,-3.83E-02
2.121,-3.49E-02
2.122,-3.07E-02
2.123,-2.57E-02
2.124,-1.98E-02
2.125,-1.29E-02
2.126,-4.96E-03
2.127,4.15E-03
2.128,1.45E-02
2.129,2.60E-02
2.13,3.90E-02
2.131,5.32E-02
2.132,6.90E-02
2.133,8.61E-02
2.134,1.04E-01
2.135,1.23E-01
2.136,1.42E-01
2.137,1.61E-01
2.138,1.79E-01
2.139,1.96E-01
2.14,2.12E-01
2.141,2.25E-01
2.142,2.36E-01
2.143,2.45E-01
2.144,2.50E-01
2.145,2.52E-01
2.146,2.51E-01
2.147,2.46E-01
2.148,2.38E-01
2.149,2.27E-01
2.15,2.14E-01
2.151,2.00E-01
2.152,1.83E-01
2.153,1.66E-01
2.154,1.48E-01
2.155,1.29E-01
2.156,1.11E-01
2.157,9.37E-02
2.158,7.72E-02
2.159,6.18E-02
2.16,4.77E-02
2.161,3.51E-02
2.162,2.42E-02
2.163,1.52E-02
2.164,7.91E-03
2.165,2.09E-03
2.166,-2.64E-03
2.167,-6.78E-03
2.168,-1.10E-02
2.169,-1.61E-02
2.17,-2.31E-02
2.171,-3.29E-02
2.172,-4.70E-02
2.173,-6.65E-02
2.174,-9.15E-02
2.175,-1.20E-01
2.176,-1.49E-01
2.177,-1.73E-01
2.178,-1.84E-01
2.179,-1.74E-01
2.18,-1.36E-01
2.181,-6.06E-02
2.182,5.71E-02
2.183,2.16E-01
2.184,4.07E-01
2.185,6.15E-01
2.186,8.20E-01
2.187,9.93E-01
2.188,1.10E+00
2.189,1.13E+00
2.19,1.07E+00
2.191,9.23E-01
2.192,7.21E-01
2.193,4.95E-01
2.194,2.73E-01
2.195,7.42E-02
2.196,-8.83E-02
2.197,-2.06E-01
2.198,-2.79E-01
2.199,-3.08E-01
2.2,-3.04E-01
2.201,-2.75E-01
2.202,-2.32E-01
2.203,-1.85E-01
2.204,-1.40E-01
2.205,-1.03E-01
2.206,-7.41E-02
2.207,-5.42E-02
2.208,-4.06E-02
2.209,-3.13E-02
2.21,-2.51E-02
2.211,-2.07E-02
2.212,-1.73E-02
2.213,-1.40E-02
2.214,-1.04E-02
2.215,-6.13E-03
2.216,-1.05E-03
2.217,4.77E-03
2.218,1.10E-02
2.219,1.78E-02
2.22,2.53E-02
2.221,3.36E-02
2.222,4.27E-02
2.223,5.26E-02
2.224,6.34E-02
2.225,7.51E-02
2.226,8.77E-02
2.227,1.01E-01
2.228,1.16E-01
2.229,1.31E-01
2.23,1.47E-01
2.231,1.64E-01
2.232,1.81E-01
2.233,2.00E-01
2.234,2.18E-01
2.235,2.38E-01
2.236,2.57E-01
2.237,2.76E-01
2.238,2.95E-01
2.239,3.13E-01
2.24,3.31E-01
2.241,3.49E-01
2.242,3.65E-01
2.243,3.80E-01
2.244,3.94E-01
2.245,4.07E-01
2.246,4.19E-01
2.247,4.28E-01
2.248,4.36E-01
2.249,4.42E-01
2.25,4.46E-01
2.251,4.48E-01
2.252,4.48E-01
2.253,4.45E-01
2.254,4.40E-01
2.255,4.32E-01
2.256,4.23E-01
2.257,4.12E-01
2.258,3.99E-01
2.259,3.85E-01
2.26,3.70E-01
2.261,3.54E-01
2.262,3.38E-01
2.263,3.20E-01
2.264,3.03E-01
2.265,2.85E-01
2.266,2.66E-01
2.267,2.48E-01
2.268,2.30E-01
2.269,2.12E-01
2.27,1.95E-01
2.271,1.78E-01
2.272,1.61E-01
2.273,1.46E-01
2.274,1.30E-01
2.275,1.16E-01
2.276,1.03E-01
2.277,9.00E-02
2.278,7.84E-02
2.279,6.77E-02
2.28,5.81E-02
2.281,4.95E-02
2.282,4.19E-02
2.283,3.51E-02
2.284,2.92E-02
2.285,2.40E-02
2.286,1.95E-02
2.287,1.57E-02
2.288,1.25E-02
2.289,9.81E-03
2.29,7.60E-03
2.291,5.84E-03
2.292,4.47E-03
2.293,3.45E-03
2.294,2.74E-03
2.295,2.31E-03
2.296,2.12E-03
2.297,2.14E-03
2.298,2.34E-03
2.299,2.69E-03
2.3,3.17E-03
2.301,3.76E-03
2.302,4.44E-03
2.303,5.18E-03
2.304,5.99E-03
2.305,6.84E-03
2.306,7.72E-03
2.307,8.63E-03
2.308,9.57E-03
2.309,1.05E-02
2.31,1.15E-02
2.311,1.25E-02
2.312,1.35E-02
2.313,1.45E-02
2.314,1.55E-02
2.315,1.65E-02
2.316,1.75E-02
2.317,1.85E-02
2.318,1.94E-02
2.319,2.03E-02
2.32,2.12E-02
2.321,2.20E-02
2.322,2.29E-02
2.323,2.37E-02
2.324,2.45E-02
2.325,2.54E-02
2.326,2.62E-02
2.327,2.70E-02
2.328,2.79E-02
2.329,2.88E-02
2.33,2.98E-02
2.331,3.09E-02
2.332,3.20E-02
2.333,3.33E-02
2.334,3.46E-02
2.335,3.62E-02
2.336,3.82E-02
2.337,4.06E-02
2.338,4.36E-02
2.339,4.73E-02
2.34,5.18E-02
2.341,5.72E-02
2.342,6.36E-02
2.343,7.11E-02
2.344,7.97E-02
2.345,8.96E-02
2.346,1.01E-01
2.347,1.14E-01
2.348,1.28E-01
2.349,1.44E-01
2.35,1.61E-01
2.351,1.79E-01
2.352,1.98E-01
2.353,2.17E-01
2.354,2.36E-01
2.355,2.54E-01
2.356,2.71E-01
2.357,2.87E-01
2.358,3.01E-01
2.359,3.13E-01
2.36,3.22E-01
2.361,3.29E-01
2.362,3.32E-01
2.363,3.32E-01
2.364,3.29E-01
2.365,3.21E-01
2.366,3.11E-01
2.367,2.98E-01
2.368,2.82E-01
2.369,2.66E-01
2.37,2.48E-01
2.371,2.30E-01
2.372,2.11E-01
2.373,1.93E-01
2.374,1.75E-01
2.375,1.58E-01
2.376,1.42E-01
2.377,1.27E-01
2.378,1.13E-01
2.379,1.01E-01
2.38,9.00E-02
2.381,8.08E-02
2.382,7.46E-02
2.383,7.13E-02
2.384,6.86E-02
2.385,6.47E-02
2.386,5.83E-02
2.387,4.84E-02
2.388,3.46E-02
2.389,1.68E-02
2.39,-4.65E-03
2.391,-2.90E-02
2.392,-5.50E-02
2.393,-8.12E-02
2.394,-1.05E-01
2.395,-1.25E-01
2.396,-1.32E-01
2.397,-1.12E-01
2.398,-5.69E-02
2.399,3.80E-02
2.4,1.73E-01
2.401,3.43E-01
2.402,5.40E-01
2.403,7.50E-01
2.404,9.51E-01
2.405,1.11E+00
2.406,1.19E+00
2.407,1.19E+00
2.408,1.10E+00
2.409,9.33E-01
2.41,7.24E-01
2.411,4.98E-01
2.412,2.79E-01
2.413,8.72E-02
2.414,-6.55E-02
2.415,-1.73E-01
2.416,-2.36E-01
2.417,-2.59E-01
2.418,-2.48E-01
2.419,-2.17E-01
2.42,-1.74E-01
2.421,-1.28E-01
2.422,-8.43E-02
2.423,-4.75E-02
2.424,-1.92E-02
2.425,6.67E-04
2.426,1.50E-02
2.427,2.57E-02
2.428,3.37E-02
2.429,3.95E-02
2.43,4.38E-02
2.431,4.72E-02
2.432,5.01E-02
2.433,5.30E-02
2.434,5.62E-02
2.435,6.00E-02
2.436,6.47E-02
2.437,7.03E-02
2.438,7.70E-02
2.439,8.48E-02
2.44,9.37E-02
2.441,1.03E-01
2.442,1.14E-01
2.443,1.25E-01
2.444,1.37E-01
2.445,1.50E-01
2.446,1.63E-01
2.447,1.78E-01
2.448,1.93E-01
2.449,2.09E-01
2.45,2.25E-01
2.451,2.43E-01
2.452,2.60E-01
2.453,2.79E-01
2.454,2.97E-01
2.455,3.15E-01
2.456,3.34E-01
2.457,3.52E-01
2.458,3.70E-01
2.459,3.87E-01
2.46,4.04E-01
2.461,4.20E-01
2.462,4.34E-01
2.463,4.48E-01
