Elapsed time,ii
1.237,8.06E-02
1.238,8.68E-02
1.239,1.03E-01
1.24,6.22E-02
1.241,1.02E-01
1.242,8.15E-02
1.243,4.38E-02
1.244,8.16E-02
1.245,6.30E-02
1.246,5.07E-02
1.247,7.02E-02
1.248,3.03E-02
1.249,1.19E-01
1.25,6.03E-02
1.251,6.22E-02
1.252,1.12E-01
1.253,7.73E-02
1.254,9.36E-02
1.255,2.43E-02
1.256,1.17E-01
1.257,2.62E-02
1.258,3.85E-02
1.259,5.31E-02
1.26,8.80E-02
1.261,8.47E-02
1.262,4.85E-02
1.263,6.87E-02
1.264,9.94E-02
1.265,4.42E-02
1.266,8.06E-02
1.267,4.18E-02
1.268,1.20E-01
1.269,8.33E-02
1.27,4.80E-02
1.271,1.01E-01
1.272,9.45E-02
1.273,1.14E-01
1.274,2.65E-02
1.275,1.00E-01
1.276,1.09E-01
1.277,6.99E-02
1.278,4.78E-02
1.279,8.86E-02
1.28,1.01E-01
1.281,7.79E-02
1.282,8.15E-02
1.283,7.99E-02
1.284,1.04E-01
1.285,4.95E-02
1.286,4.57E-02
1.287,9.98E-02
1.288,3.36E-02
1.289,1.22E-01
1.29,9.89E-02
1.291,3.86E-02
1.292,6.27E-02
1.293,8.50E-02
1.294,6.97E-02
1.295,8.64E-02
1.296,1.00E-01
1.297,6.82E-02
1.298,1.14E-01
1.299,7.54E-02
1.3,5.19E-02
1.301,1.17E-01
1.302,1.41E-01
1.303,9.25E-02
1.304,6.48E-02
1.305,1.05E-01
1.306,8.20E-02
1.307,9.93E-02
1.308,9.20E-02
1.309,4.32E-02
1.31,9.74E-02
1.311,4.01E-02
1.312,7.10E-02
1.313,9.85E-02
1.314,1.23E-01
1.315,8.37E-02
1.316,5.87E-02
1.317,4.68E-02
1.318,4.56E-02
1.319,1.06E-01
1.32,1.28E-01
1.321,6.64E-02
1.322,7.04E-02
1.323,7.96E-02
1.324,6.72E-02
1.325,3.42E-02
1.326,1.19E-01
1.327,1.17E-01
1.328,6.07E-02
1.329,7.17E-02
1.33,3.26E-02
1.331,7.65E-02
1.332,3.95E-02
1.333,1.09E-01
1.334,7.55E-02
1.335,9.31E-02
1.336,9.77E-02
1.337,5.72E-02
1.338,5.71E-02
1.339,5.86E-02
1.34,8.55E-02
1.341,3.71E-02
1.342,6.56E-02
1.343,1.12E-01
1.344,3.30E-02
1.345,1.12E-01
1.346,9.37E-02
1.347,7.37E-02
1.348,8.47E-02
1.349,8.89E-02
1.35,5.79E-02
1.351,1.38E-01
1.352,5.69E-01
1.353,7.69E-01
1.354,-7.59E-01
1.355,-2.76E-01
1.356,2.26E-01
1.357,-3.32E-01
1.358,-6.24E-01
1.359,4.96E-01
1.36,1.89E-01
1.361,3.68E-01
1.362,-3.75E-01
1.363,5.73E-01
1.364,-1.14E-01
1.365,-3.44E-01
1.366,5.06E-01
1.367,2.06E-01
1.368,3.84E-01
1.369,3.90E-01
1.37,7.16E-02
1.371,1.01E+00
1.372,9.97E-01
1.373,3.73E-01
1.374,-8.55E-01
1.375,1.00E+00
1.376,2.00E-01
1.377,-1.21E-01
1.378,2.71E-01
1.379,-3.96E-01
1.38,-1.23E-01
1.381,4.28E-02
1.382,-3.78E-01
1.383,-7.33E-01
1.384,3.12E-01
1.385,6.96E-01
1.386,-5.30E-01
1.387,2.69E-01
1.388,4.60E-01
1.389,5.99E-01
1.39,2.19E-01
1.391,-1.45E-01
1.392,-4.06E-01
1.393,-9.03E-01
1.394,3.48E-01
1.395,-1.20E-01
1.396,-5.70E-01
1.397,8.36E-01
1.398,-4.54E-01
1.399,2.03E-01
1.4,9.05E-01
1.401,3.33E-01
1.402,1.16E+00
1.403,2.29E-01
1.404,4.26E-01
1.405,-6.96E-03
1.406,-5.58E-01
1.407,-5.63E-01
1.408,1.89E-01
1.409,-8.32E-01
1.41,-5.15E-01
1.411,-7.16E-02
1.412,-6.79E-01
1.413,9.27E-02
1.414,5.83E-01
1.415,4.08E-02
1.416,-6.29E-01
1.417,-6.23E-01
1.418,9.03E-01
1.419,-9.42E-01
1.42,2.18E-01
1.421,-9.73E-01
1.422,7.93E-01
1.423,1.71E-01
1.424,1.00E+00
1.425,9.30E-02
1.426,-5.31E-01
1.427,9.25E-01
1.428,-2.08E-01
1.429,3.21E-01
1.43,-9.94E-02
1.431,4.12E-01
1.432,-8.36E-01
1.433,-1.61E-01
1.434,-2.86E-01
1.435,6.17E-01
1.436,4.91E-01
1.437,-3.61E-01
1.438,5.71E-01
1.439,2.60E-01
1.44,5.43E-01
1.441,-4.04E-01
1.442,4.60E-01
1.443,1.22E-01
1.444,1.11E-01
1.445,9.58E-01
1.446,-2.08E-01
1.447,-3.58E-01
1.448,5.19E-01
1.449,-1.93E-01
1.45,-9.03E-01
1.451,-7.77E-01
1.452,1.10E+00
1.453,7.87E-01
1.454,-1.66E-01
1.455,-8.51E-02
1.456,6.70E-01
1.457,-8.17E-01
1.458,8.42E-02
1.459,-8.25E-01
1.46,-8.49E-01
1.461,2.70E-01
1.462,9.62E-01
1.463,1.39E-01
1.464,1.11E+00
1.465,2.23E-01
1.466,6.59E-01
1.467,2.08E-01
1.468,7.61E-01
1.469,4.76E-01
1.47,3.87E-01
1.471,2.13E-02
1.472,-1.00E+00
1.473,7.46E-01
1.474,1.02E-02
1.475,-1.96E-01
1.476,1.36E-01
1.477,-3.13E-01
1.478,8.03E-01
1.479,5.38E-01
1.48,8.46E-01
1.481,3.19E-01
1.482,-7.19E-01
1.483,8.38E-01
1.484,-3.25E-01
1.485,-1.31E-01
1.486,-7.75E-01
1.487,6.76E-01
1.488,-4.12E-01
1.489,-3.88E-01
1.49,-2.55E-01
1.491,7.50E-01
1.492,-3.06E-01
1.493,1.21E-01
1.494,-2.67E-01
1.495,-3.04E-01
1.496,-1.84E-02
1.497,5.22E-01
1.498,4.50E-01
1.499,-4.31E-01
1.5,-3.97E-02
1.501,7.93E-01
1.502,5.79E-01
1.503,-5.33E-01
1.504,4.09E-01
1.505,3.73E-01
1.506,-5.00E-01
1.507,8.25E-02
1.508,-2.80E-01
1.509,-5.66E-01
1.51,2.50E-01
1.511,-1.89E-01
1.512,-8.29E-01
1.513,5.72E-01
1.514,-7.52E-01
1.515,-4.64E-01
1.516,3.21E-01
1.517,-2.64E-01
1.518,1.02E+00
1.519,-8.93E-01
1.52,1.36E-01
1.521,-7.45E-02
1.522,6.81E-02
1.523,1.35E-02
1.524,-6.83E-01
1.525,-2.57E-01
1.526,-5.62E-01
1.527,2.52E-01
1.528,-1.08E+00
1.529,1.00E-01
1.53,9.23E-01
1.531,5.36E-01
1.532,9.45E-01
1.533,-1.53E-01
1.534,4.71E-01
1.535,-2.40E-01
1.536,-3.48E-01
1.537,-4.94E-01
1.538,-7.34E-01
1.539,5.62E-01
1.54,2.61E-01
1.541,4.57E-01
1.542,-9.90E-01
1.543,-1.93E-01
1.544,7.89E-01
1.545,-5.41E-01
1.546,7.78E-01
1.547,-3.39E-01
1.548,1.27E-01
1.549,8.54E-01
1.55,6.62E-01
1.551,7.22E-01
1.552,-4.67E-01
1.553,3.83E-01
1.554,-7.23E-01
1.555,-8.59E-01
1.556,-5.89E-01
1.557,7.32E-01
1.558,2.27E-01
1.559,1.41E-01
1.56,-1.69E-01
1.561,9.06E-01
1.562,2.44E-01
1.563,-5.50E-01
1.564,-5.87E-01
1.565,-1.52E-01
1.566,-6.91E-01
1.567,-8.62E-01
1.568,1.93E-01
1.569,-5.85E-01
1.57,8.79E-01
1.571,1.36E-01
1.572,5.35E-01
1.573,-5.63E-01
1.574,3.79E-02
1.575,-3.03E-01
1.576,-5.18E-01
1.577,7.48E-02
1.578,7.31E-01
1.579,3.77E-01
1.58,3.86E-01
1.581,-3.26E-01
1.582,4.63E-01
1.583,-2.80E-03
1.584,-1.88E-01
1.585,-5.57E-01
1.586,-9.72E-02
1.587,7.19E-01
1.588,-4.00E-01
1.589,4.06E-01
1.59,-2.95E-01
1.591,7.30E-02
1.592,-3.03E-01
1.593,-5.58E-01
1.594,5.84E-01
1.595,-4.97E-01
1.596,-1.71E-01
1.597,-8.71E-01
1.598,-8.36E-01
1.599,-2.26E-01
1.6,9.12E-01
1.601,-2.89E-01
1.602,-5.11E-01
1.603,2.95E-02
1.604,7.76E-02
1.605,4.09E-01
1.606,-7.44E-01
1.607,-3.55E-02
1.608,1.06E-01
1.609,6.54E-02
1.61,4.98E-02
1.611,1.11E-01
1.612,6.56E-02
1.613,2.98E-02
1.614,7.26E-02
1.615,5.79E-02
1.616,1.15E-01
1.617,4.41E-02
1.618,3.12E-02
1.619,1.16E-01
1.62,9.45E-02
1.621,1.20E-01
1.622,1.02E-01
1.623,1.24E-01
1.624,5.20E-02
1.625,6.14E-02
1.626,5.84E-02
1.627,7.53E-02
1.628,7.30E-02
1.629,1.22E-01
1.63,8.43E-02
1.631,7.19E-02
1.632,7.61E-02
1.633,1.21E-01
1.634,8.44E-02
1.635,5.38E-02
1.636,1.21E-01
1.637,1.33E-01
1.638,9.44E-02
1.639,4.75E-02
1.64,7.36E-02
1.641,4.06E-02
1.642,1.14E-01
1.643,6.59E-02
1.644,2.64E-02
1.645,5.00E-02
1.646,1.37E-01
1.647,5.21E-02
1.648,6.41E-02
1.649,9.89E-02
1.65,1.00E-01
1.651,8.30E-02
1.652,6.80E-02
1.653,1.17E-01
1.654,6.93E-02
1.655,3.10E-02
1.656,5.22E-02
1.657,7.07E-02
1.658,3.46E-02
1.659,1.10E-01
1.66,4.47E-02
1.661,8.87E-02
1.662,1.39E-01
1.663,8.11E-02
1.664,2.98E-02
1.665,1.21E-01
1.666,1.14E-01
1.667,1.05E-01
1.668,9.71E-02
1.669,8.35E-02
1.67,1.21E-01
1.671,2.08E-02
1.672,7.32E-02
1.673,1.20E-01
1.674,1.14E-01
1.675,7.21E-02
1.676,5.64E-02
1.677,9.67E-02
1.678,1.32E-01
1.679,1.11E-01
1.68,1.26E-01
1.681,7.92E-02
1.682,1.19E-01
1.683,6.01E-02
1.684,1.16E-01
1.685,1.02E-01
1.686,1.17E-01
1.687,1.12E-01
1.688,7.57E-02
1.689,1.27E-01
1.69,7.02E-02
1.691,1.05E-01
1.692,1.32E-02
1.693,4.87E-02
1.694,3.92E-02
1.695,7.72E-02
1.696,8.12E-02
1.697,5.93E-02
1.698,7.71E-02
1.699,9.82E-02
1.7,7.14E-02
1.701,8.06E-02
1.702,5.94E-02
1.703,7.88E-02
1.704,8.33E-02
1.705,8.23E-02
1.706,5.12E-02
1.707,7.03E-02
1.708,4.14E-02
1.709,3.57E-02
1.71,7.66E-02
1.711,4.88E-02
1.712,8.69E-02
1.713,1.07E-01
1.714,9.11E-02
1.715,5.76E-02
1.716,7.35E-02
1.717,5.66E-02
1.718,1.32E-01
1.719,9.56E-02
1.72,5.66E-02
1.721,5.03E-02
1.722,8.63E-02
1.723,8.67E-02
1.724,5.12E-02
1.725,7.24E-02
1.726,3.47E-02
1.727,1.03E-01
1.728,1.14E-01
1.729,3.39E-02
1.73,7.77E-02
1.731,1.36E-01
1.732,5.50E-02
1.733,1.08E-01
1.734,6.00E-02
1.735,1.18E-01
1.736,7.91E-02
1.737,1.11E-01
1.738,8.77E-02
1.739,9.48E-02
1.74,6.93E-02
1.741,1.20E-01
1.742,2.93E-02
1.743,1.04E-01
1.744,7.33E-02
1.745,6.63E-02
1.746,1.14E-01
1.747,6.85E-02
1.748,9.10E-02
1.749,7.87E-02
1.75,7.46E-02
1.751,5.65E-02
1.752,1.03E-01
1.753,4.88E-02
1.754,4.05E-01
1.755,-5.35E-01
1.756,2.69E-01
1.757,3.65E-01
1.758,8.93E-01
1.759,-7.96E-02
1.76,4.42E-01
1.761,3.81E-01
1.762,-9.85E-01
1.763,1.30E+00
1.764,5.98E-01
1.765,1.77E-01
1.766,5.12E-01
1.767,4.27E-01
1.768,-8.46E-01
1.769,1.07E+00
1.77,-4.08E-01
1.771,8.78E-01
1.772,1.85E-01
1.773,3.29E-01
1.774,-1.71E-02
1.775,6.44E-01
1.776,-4.15E-01
1.777,5.65E-01
1.778,-2.83E-01
1.779,-4.21E-01
1.78,1.96E-01
1.781,1.11E+00
1.782,1.50E-01
1.783,1.06E-01
1.784,-6.90E-01
1.785,3.31E-01
1.786,3.59E-01
1.787,-7.69E-01
1.788,3.76E-01
1.789,-2.84E-01
1.79,-6.63E-01
1.791,4.53E-01
1.792,7.31E-01
1.793,2.83E-02
1.794,6.25E-01
1.795,-4.87E-01
1.796,1.73E-01
1.797,-3.49E-01
1.798,-1.82E-01
1.799,2.72E-01
1.8,-8.99E-02
1.801,-6.51E-01
1.802,4.74E-01
1.803,1.50E-01
1.804,-8.74E-01
1.805,7.92E-01
1.806,1.62E-01
1.807,-2.22E-01
1.808,3.78E-01
1.809,3.45E-01
1.81,-4.74E-01
1.811,6.59E-01
1.812,3.48E-01
1.813,3.10E-01
1.814,-4.28E-01
1.815,-1.73E-01
1.816,3.42E-01
1.817,-7.57E-01
1.818,-6.00E-01
1.819,-4.72E-01
1.82,-1.34E-01
1.821,-2.07E-01
1.822,3.68E-01
1.823,3.73E-01
1.824,2.76E-01
1.825,-6.47E-01
1.826,-7.15E-03
1.827,6.11E-01
1.828,6.50E-01
1.829,5.90E-01
1.83,-5.17E-01
1.831,1.10E+00
1.832,-7.83E-01
1.833,6.64E-01
1.834,6.55E-01
1.835,-6.17E-01
1.836,8.19E-01
1.837,1.22E+00
1.838,-1.25E-01
1.839,2.03E-01
1.84,6.75E-01
1.841,-2.26E-01
1.842,1.46E-01
1.843,7.40E-01
1.844,-1.17E-01
1.845,-4.53E-01
1.846,-8.63E-01
1.847,-4.57E-01
1.848,-3.04E-01
1.849,-4.91E-01
1.85,-1.52E-01
1.851,-1.84E-02
1.852,3.48E-01
1.853,-9.55E-01
1.854,1.69E-01
1.855,8.37E-01
1.856,-6.35E-01
1.857,-4.41E-01
1.858,-8.64E-02
1.859,-1.06E+00
1.86,-7.61E-02
1.861,-2.04E-01
1.862,2.72E-01
1.863,-5.08E-01
1.864,4.14E-01
1.865,-7.69E-01
1.866,1.16E+00
1.867,-3.38E-01
1.868,-2.33E-01
1.869,2.10E-01
1.87,9.48E-01
1.871,-6.06E-01
1.872,6.22E-01
1.873,-3.22E-01
1.874,7.94E-01
1.875,-1.52E-01
1.876,-2.05E-01
1.877,-6.39E-02
1.878,4.53E-01
1.879,4.61E-01
1.88,4.38E-01
1.881,-3.34E-01
1.882,2.64E-01
1.883,-1.60E-02
1.884,6.20E-01
1.885,-7.04E-01
1.886,1.54E-01
1.887,7.51E-01
1.888,6.84E-01
1.889,4.70E-01
1.89,-4.84E-01
1.891,-1.01E-04
1.892,-7.24E-01
1.893,-3.56E-01
1.894,5.76E-01
1.895,-1.05E+00
1.896,2.59E-01
1.897,1.08E+00
1.898,-6.73E-01
1.899,-4.83E-01
1.9,3.93E-01
1.901,-4.60E-02
1.902,7.56E-01
1.903,8.01E-01
1.904,-5.20E-01
1.905,1.54E-02
1.906,-3.94E-03
1.907,-1.01E-01
1.908,9.29E-01
1.909,9.09E-01
1.91,-2.20E-01
1.911,-5.71E-01
1.912,1.53E-02
1.913,-1.04E-01
1.914,1.04E-01
1.915,-1.49E-01
1.916,4.58E-01
1.917,4.73E-01
1.918,-2.98E-01
1.919,5.63E-01
1.92,-3.11E-01
1.921,6.28E-01
1.922,6.00E-01
1.923,1.95E-01
1.924,7.61E-01
1.925,4.44E-01
1.926,1.43E-01
1.927,-6.89E-01
1.928,-4.41E-01
1.929,6.27E-01
1.93,1.89E-02
1.931,-2.59E-01
1.932,3.02E-01
1.933,3.57E-01
1.934,7.14E-02
1.935,-1.38E-01
1.936,-1.98E-01
1.937,-2.45E-01
1.938,8.95E-01
1.939,-8.25E-02
1.94,8.16E-01
1.941,-8.54E-01
1.942,-6.88E-01
1.943,1.46E-01
1.944,4.59E-01
1.945,-7.00E-01
1.946,-3.39E-01
1.947,1.03E+00
1.948,1.41E-01
1.949,4.44E-01
1.95,7.58E-01
1.951,-9.24E-01
1.952,-1.95E-01
1.953,-3.53E-01
1.954,3.74E-02
1.955,3.59E-01
1.956,-6.95E-01
1.957,-2.19E-01
1.958,3.94E-01
1.959,-4.76E-01
1.96,3.25E-02
1.961,8.03E-01
1.962,-5.13E-02
1.963,7.01E-01
1.964,-3.51E-01
1.965,-4.45E-01
1.966,-8.69E-02
1.967,-1.56E-01
1.968,9.69E-03
1.969,1.16E+00
1.97,-5.38E-01
1.971,5.93E-01
1.972,6.24E-01
1.973,-7.65E-01
1.974,3.73E-01
1.975,-2.95E-01
1.976,-1.74E-01
1.977,-6.34E-01
1.978,3.70E-01
1.979,4.85E-01
1.98,-7.83E-01
1.981,3.67E-01
1.982,-8.10E-01
1.983,-7.02E-01
1.984,8.22E-01
1.985,-5.96E-01
1.986,1.76E-02
1.987,5.33E-01
1.988,2.20E-01
1.989,2.82E-01
1.99,4.99E-01
1.991,-6.92E-02
1.992,-1.46E-01
1.993,5.90E-02
1.994,5.29E-01
1.995,7.79E-01
1.996,4.56E-01
1.997,3.00E-01
1.998,1.25E-01
1.999,-2.60E-02
2,-5.79E-01
2.001,-1.82E-01
2.002,-1.74E-01
2.003,4.72E-01
2.004,-5.11E-01
2.005,-2.64E-01
2.006,-5.85E-01
2.007,5.53E-01
2.008,3.07E-01
2.009,-8.03E-01
2.01,4.46E-02
2.011,8.32E-02
2.012,7.32E-02
2.013,1.00E-01
2.014,6.08E-02
2.015,4.36E-02
2.016,6.12E-02
2.017,5.97E-02
2.018,1.04E-01
2.019,8.58E-02
2.02,3.10E-02
2.021,6.27E-02
2.022,1.03E-01
2.023,1.03E-01
2.024,1.14E-01
2.025,3.78E-02
2.026,7.75E-02
2.027,8.81E-02
2.028,9.11E-02
2.029,8.88E-02
2.03,9.46E-02
2.031,1.11E-01
2.032,7.60E-02
2.033,1.34E-01
2.034,8.48E-02
2.035,8.08E-02
2.036,1.09E-01
2.037,7.09E-02
2.038,1.08E-01
2.039,4.12E-02
2.04,4.23E-02
2.041,6.52E-02
2.042,9.83E-02
2.043,5.56E-02
2.044,9.73E-02
2.045,6.77E-02
2.046,4.83E-02
2.047,1.20E-01
2.048,9.04E-02
2.049,8.85E-02
2.05,4.81E-02
2.051,2.12E-02
2.052,8.83E-02
2.053,6.79E-02
2.054,4.79E-02
2.055,1.11E-01
2.056,1.08E-01
2.057,5.63E-02
2.058,6.39E-02
2.059,8.52E-02
2.06,1.16E-01
2.061,1.19E-01
2.062,4.83E-02
2.063,8.26E-02
2.064,4.95E-02
2.065,1.32E-01
2.066,6.78E-02
2.067,9.93E-02
2.068,7.58E-02
2.069,7.84E-02
2.07,8.72E-02
2.071,9.26E-02
2.072,9.97E-02
2.073,7.47E-02
2.074,5.24E-02
2.075,1.13E-01
2.076,7.37E-02
2.077,1.28E-01
2.078,7.65E-02
2.079,1.08E-01
2.08,1.30E-01
2.081,2.93E-02
2.082,7.39E-02
2.083,3.70E-02
2.084,8.96E-02
2.085,7.81E-02
2.086,4.22E-02
2.087,1.29E-01
2.088,1.18E-01
2.089,1.23E-01
2.09,5.37E-02
2.091,4.01E-02
2.092,5.40E-02
2.093,5.31E-02
2.094,1.07E-01
2.095,6.02E-02
2.096,4.14E-02
2.097,5.34E-02
2.098,8.86E-02
2.099,7.13E-02
2.1,1.01E-01
2.101,1.31E-01
2.102,3.93E-02
2.103,7.76E-02
2.104,6.82E-02
2.105,9.30E-02
2.106,5.29E-02
2.107,9.82E-02
2.108,1.05E-01
2.109,1.11E-01
2.11,9.17E-02
2.111,4.23E-02
2.112,1.02E-01
2.113,1.12E-01
2.114,9.39E-02
2.115,4.23E-02
2.116,5.91E-02
2.117,9.32E-02
2.118,9.04E-02
2.119,1.44E-01
2.12,1.05E-01
2.121,6.15E-02
2.122,8.98E-02
2.123,1.07E-01
2.124,6.57E-02
2.125,6.71E-02
2.126,4.93E-02
2.127,8.93E-02
2.128,1.07E-01
2.129,7.86E-02
2.13,6.76E-02
2.131,6.21E-02
2.132,6.92E-02
2.133,9.53E-02
2.134,7.66E-02
2.135,5.00E-02
2.136,9.61E-02
2.137,8.29E-02
2.138,1.10E-01
2.139,9.56E-02
2.14,4.73E-02
2.141,1.18E-01
2.142,5.42E-02
2.143,6.45E-02
2.144,8.01E-02
2.145,5.94E-02
2.146,7.35E-02
2.147,1.35E-01
2.148,4.07E-02
2.149,6.18E-02
2.15,1.01E-01
2.151,5.48E-02
2.152,5.16E-02
2.153,9.12E-02
2.154,8.67E-02
2.155,8.91E-02
2.156,-5.96E-02
2.157,5.36E-01
2.158,-3.32E-02
2.159,4.50E-01
2.16,-6.11E-01
2.161,8.16E-01
2.162,5.23E-01
2.163,-7.94E-01
2.164,1.47E-01
2.165,-2.44E-01
2.166,8.42E-01
2.167,8.51E-02
2.168,1.55E-01
2.169,9.10E-02
2.17,2.07E-01
2.171,7.95E-02
2.172,-7.97E-02
2.173,5.34E-02
2.174,2.07E-01
2.175,9.73E-01
2.176,-6.60E-02
2.177,5.37E-01
2.178,6.75E-01
2.179,-8.42E-01
2.18,-9.79E-01
2.181,-3.62E-01
2.182,2.65E-01
2.183,-6.38E-01
2.184,1.01E+00
2.185,4.97E-01
2.186,-2.17E-02
2.187,9.04E-01
2.188,4.90E-01
2.189,5.06E-01
2.19,-1.12E+00
2.191,-1.25E-01
2.192,-1.61E-01
2.193,5.08E-02
2.194,1.52E-01
2.195,9.31E-01
2.196,-5.91E-01
2.197,2.96E-01
2.198,-6.86E-01
2.199,-6.69E-01
2.2,-3.72E-01
2.201,1.01E+00
2.202,4.38E-01
2.203,1.04E+00
2.204,1.68E-02
2.205,5.16E-01
2.206,6.94E-01
2.207,-3.10E-01
2.208,3.92E-01
2.209,6.09E-02
2.21,1.66E-01
2.211,7.09E-02
2.212,-7.78E-01
2.213,-5.57E-01
2.214,6.09E-01
2.215,2.97E-01
2.216,3.27E-02
2.217,-8.37E-01
2.218,-1.12E-02
2.219,5.56E-01
2.22,-2.13E-01
2.221,1.82E-01
2.222,3.01E-02
2.223,8.34E-01
2.224,-2.00E-01
2.225,-4.70E-01
2.226,6.62E-01
2.227,-2.08E-01
2.228,1.36E-01
2.229,3.40E-01
2.23,3.88E-01
2.231,-1.09E+00
2.232,2.78E-01
2.233,-3.50E-02
2.234,-7.12E-02
2.235,1.05E+00
2.236,1.02E+00
2.237,-2.38E-01
2.238,-3.55E-01
2.239,-7.39E-01
2.24,-1.22E-01
2.241,-6.32E-01
2.242,1.19E-01
2.243,-2.78E-01
2.244,2.43E-01
2.245,-2.40E-01
2.246,7.77E-01
2.247,-2.30E-01
2.248,8.18E-02
2.249,4.64E-01
2.25,-2.40E-01
2.251,-1.94E-01
2.252,4.74E-01
2.253,1.03E-01
2.254,-8.54E-01
2.255,4.83E-01
2.256,-6.14E-01
2.257,4.61E-01
2.258,-8.35E-03
2.259,9.29E-01
2.26,1.03E+00
2.261,5.01E-01
2.262,-9.76E-01
2.263,-2.43E-02
2.264,6.25E-01
2.265,7.98E-01
2.266,5.32E-01
2.267,-7.37E-01
2.268,5.66E-01
2.269,-5.27E-01
2.27,-5.17E-01
2.271,-6.36E-01
2.272,-2.05E-01
2.273,-2.37E-01
2.274,-1.97E-02
2.275,-1.90E-01
2.276,2.64E-01
2.277,-2.84E-01
2.278,-1.69E-01
2.279,6.60E-01
2.28,5.11E-01
2.281,2.84E-01
2.282,3.37E-01
2.283,6.91E-02
2.284,3.13E-01
2.285,-9.27E-02
2.286,-4.75E-01
2.287,1.07E+00
2.288,8.05E-01
2.289,6.03E-01
2.29,1.28E-02
2.291,-7.61E-01
2.292,-6.48E-01
2.293,-6.94E-01
2.294,7.75E-02
2.295,7.73E-01
2.296,-7.94E-01
2.297,-3.81E-01
2.298,8.64E-01
2.299,-2.44E-01
2.3,-6.24E-01
2.301,5.83E-01
2.302,1.01E+00
2.303,4.32E-01
2.304,1.00E+00
2.305,5.71E-01
2.306,-3.31E-01
2.307,-1.69E-01
2.308,6.82E-01
2.309,4.79E-01
2.31,-4.18E-01
2.311,4.65E-01
2.312,-5.22E-02
2.313,-4.30E-01
2.314,-3.75E-01
2.315,6.45E-01
2.316,3.23E-01
2.317,-5.09E-01
2.318,-6.18E-01
2.319,7.19E-01
2.32,5.31E-01
2.321,2.21E-01
2.322,2.93E-01
2.323,-5.04E-01
2.324,3.89E-01
2.325,-4.30E-01
2.326,2.06E-01
2.327,-4.36E-01
2.328,1.08E-01
2.329,-4.51E-01
2.33,-6.91E-01
2.331,-8.04E-01
2.332,7.05E-01
2.333,-4.95E-01
2.334,-2.99E-01
2.335,-2.25E-01
2.336,-4.50E-01
2.337,-3.14E-01
2.338,5.00E-01
2.339,-2.90E-02
2.34,-7.22E-01
2.341,3.12E-01
2.342,-6.64E-01
2.343,5.30E-01
2.344,4.68E-01
2.345,-8.49E-01
2.346,6.31E-01
2.347,4.37E-01
2.348,-3.95E-01
2.349,1.08E+00
2.35,-5.60E-02
2.351,1.12E+00
2.352,2.07E-01
2.353,8.63E-01
2.354,4.59E-01
2.355,-5.95E-01
2.356,-9.66E-02
2.357,7.98E-01
2.358,-1.73E-01
2.359,1.10E+00
2.36,1.39E-01
2.361,-4.31E-01
2.362,-5.05E-01
2.363,1.95E-01
2.364,5.14E-01
2.365,-6.19E-01
2.366,7.67E-01
2.367,-4.94E-01
2.368,-3.32E-01
2.369,5.84E-01
2.37,7.23E-01
2.371,1.48E-01
2.372,-4.00E-02
2.373,3.29E-01
2.374,1.10E+00
2.375,5.12E-01
2.376,2.86E-01
2.377,-9.55E-02
2.378,-4.12E-01
2.379,-5.22E-01
2.38,-5.01E-01
2.381,9.65E-02
2.382,4.69E-01
2.383,5.04E-01
2.384,4.93E-01
2.385,-1.11E-01
2.386,1.02E+00
2.387,-6.46E-01
2.388,-2.52E-02
2.389,-2.37E-01
2.39,1.89E-01
2.391,-3.03E-01
2.392,1.40E-01
2.393,7.19E-01
2.394,2.90E-01
2.395,8.89E-01
2.396,-5.53E-01
2.397,-5.42E-01
2.398,-2.56E-01
2.399,7.90E-01
2.4,5.50E-01
2.401,-3.31E-01
2.402,6.68E-01
2.403,3.34E-01
2.404,1.06E+00
2.405,9.92E-01
2.406,-1.04E+00
2.407,1.39E-01
2.408,-6.08E-01
2.409,4.07E-01
2.41,2.07E-02
2.411,1.59E-01
2.412,-1.65E-01
2.413,1.30E-01
2.414,5.41E-02
2.415,2.59E-02
2.416,3.40E-02
2.417,3.76E-02
2.418,5.77E-02
2.419,5.67E-02
2.42,1.10E-01
2.421,4.79E-02
2.422,1.25E-01
2.423,6.47E-02
2.424,7.60E-02
2.425,1.37E-01
2.426,5.41E-02
2.427,1.10E-01
2.428,3.44E-02
2.429,6.25E-02
2.43,7.78E-02
2.431,5.24E-02
2.432,8.06E-02
2.433,6.11E-02
2.434,5.38E-02
2.435,4.55E-02
2.436,6.75E-02
2.437,7.38E-02
2.438,4.27E-02
2.439,1.16E-01
2.44,7.34E-02
2.441,9.10E-02
2.442,8.69E-02
2.443,3.29E-02
2.444,9.90E-02
2.445,1.18E-01
2.446,8.25E-02
2.447,1.03E-01
2.448,1.04E-01
2.449,5.40E-02
2.45,6.36E-02
2.451,3.73E-02
2.452,6.61E-02
2.453,5.88E-02
2.454,9.36E-02
2.455,4.78E-02
2.456,3.27E-02
2.457,8.80E-02
2.458,1.14E-01
2.459,9.87E-02
2.46,3.55E-02
2.461,1.34E-01
2.462,4.64E-02
2.463,5.44E-02
2.464,4.98E-02
2.465,8.12E-02
2.466,5.17E-02
2.467,8.26E-02
2.468,8.60E-02
2.469,7.12E-02
2.47,5.34E-02
2.471,1.15E-01
2.472,8.21E-02
2.473,6.13E-02
2.474,1.00E-01
2.475,6.85E-02
